text,font_name,size,weight,p-touch_width,spacing_0.0_width,spacing_0.0_diff,spacing_0.0_diff_pct,spacing_0.5_width,spacing_0.5_diff,spacing_0.5_diff_pct,spacing_1.0_width,spacing_1.0_diff,spacing_1.0_diff_pct,spacing_1.3_width,spacing_1.3_diff,spacing_1.3_diff_pct,spacing_1.5_width,spacing_1.5_diff,spacing_1.5_diff_pct,spacing_2.0_width,spacing_2.0_diff,spacing_2.0_diff_pct,spacing_2.5_width,spacing_2.5_diff,spacing_2.5_diff_pct,spacing_3.0_width,spacing_3.0_diff,spacing_3.0_diff_pct
ab,Arial,45.7,normal,48.2,50.83232498168945,2.6323249816894503,5.461255148733299,51.33232498168945,3.1323249816894503,6.498599547073549,51.83232498168945,3.6323249816894503,7.535943945413797,52.13232498168945,3.9323249816894474,8.15835058441794,52.33232498168945,4.13232498168945,8.573288343754045,52.83232498168945,4.63232498168945,9.610632742094296,53.33232498168945,5.13232498168945,10.647977140434543,53.83232498168945,5.63232498168945,11.685321538774792
abcdefghi,Arial,45.7,normal,194.3,198.19699096679688,3.8969909667968636,2.0056566993293172,202.19699096679688,7.896990966796864,4.064328855788401,206.19699096679688,11.896990966796864,6.123001012247485,208.59699096679688,14.29699096679687,7.358204306122938,210.19699096679688,15.896990966796864,8.181673168706569,214.19699096679688,19.896990966796864,10.240345325165652,218.19699096679688,23.896990966796864,12.299017481624736,222.19699096679688,27.896990966796864,14.357689638083821
abcdefghi,Helsinki,45.7,normal,194.2,226.6166633605957,32.41666336059572,16.692411617196562,230.6166633605957,36.41666336059572,18.752143852006036,234.6166633605957,40.41666336059572,20.811876086815513,237.01666336059571,42.816663360595726,22.0477154277012,238.6166633605957,44.41666336059572,22.871608321624986,242.6166633605957,48.41666336059572,24.93134055643446,246.6166633605957,52.41666336059572,26.991072791243937,250.6166633605957,56.41666336059572,29.05080502605341
ab,Helsinki,45.7,normal,48.4,55.998120117187504,7.598120117187506,15.698595283445261,56.498120117187504,8.098120117187506,16.73165313468493,56.998120117187504,8.598120117187506,17.764710985924598,57.2981201171875,8.898120117187503,18.384545696668393,57.498120117187504,9.098120117187506,18.79776883716427,57.998120117187504,9.598120117187506,19.83082668840394,58.498120117187504,10.098120117187506,20.863884539643607,58.998120117187504,10.598120117187506,21.896942390883275
ab,Helsinki Narrow,45.7,normal,39.8,43.76756916046143,3.96756916046143,9.968766734827716,44.26756916046143,4.46756916046143,11.22504814186289,44.76756916046143,4.96756916046143,12.481329548898067,45.067569160461424,5.267569160461427,13.235098393119166,45.26756916046143,5.46756916046143,13.73761095593324,45.76756916046143,5.96756916046143,14.99389236296842,46.26756916046143,6.46756916046143,16.250173770003595,46.76756916046143,6.96756916046143,17.50645517703877
abcdefghi,Helsinki Narrow,45.7,normal,159.4,170.6654067993164,11.265406799316395,7.06738193181706,174.6654067993164,15.265406799316395,9.576792220399245,178.6654067993164,19.265406799316395,12.086202508981426,181.0654067993164,21.6654067993164,13.591848682130738,182.6654067993164,23.265406799316395,14.595612797563609,186.6654067993164,27.265406799316395,17.105023086145792,190.6654067993164,31.265406799316395,19.614433374727977,194.6654067993164,35.265406799316395,22.123843663310158
abcdefghi,Comic Sans MS,45.7,normal,209.3,198.19699096679688,-11.103009033203136,-5.3048299250851105,202.19699096679688,-7.103009033203136,-3.393697579170156,206.19699096679688,-3.1030090332031364,-1.4825652332552013,208.59699096679688,-0.7030090332031307,-0.3358858257062258,210.19699096679688,0.8969909667968636,0.4285671126597532,214.19699096679688,4.896990966796864,2.3396994585747075,218.19699096679688,8.896990966796864,4.250831804489662,222.19699096679688,12.896990966796864,6.161964150404617
ab,Comic Sans MS,45.7,normal,48.1,50.83232498168945,2.7323249816894517,5.680509317441687,51.33232498168945,3.2323249816894517,6.720010356942726,51.83232498168945,3.7323249816894517,7.7595113964437665,52.13232498168945,4.032324981689449,8.383212020144384,52.33232498168945,4.232324981689452,8.799012435944805,52.83232498168945,4.732324981689452,9.838513475445845,53.33232498168945,5.232324981689452,10.878014514946885,53.83232498168945,5.732324981689452,11.917515554447924
ab,Comic Sans MS,12.0,normal,13.3,13.34765625,0.04765624999999929,0.35831766917292696,13.84765625,0.5476562499999993,4.117716165413529,14.34765625,1.0476562499999993,7.877114661654129,14.64765625,1.34765625,10.132753759398495,14.84765625,1.5476562499999993,11.636513157894731,15.34765625,2.0476562499999993,15.395911654135332,15.84765625,2.5476562499999993,19.155310150375936,16.34765625,3.0476562499999993,22.914708646616536
abcdefghi,Comic Sans MS,12.0,normal,55.7,52.04296875,-3.657031250000003,-6.56558572710952,56.04296875,0.34296874999999716,0.6157428186714491,60.04296875,4.342968749999997,7.797071364452418,62.44296875,6.742968749999996,12.105868491920997,64.04296875,8.342968749999997,14.978399910233387,68.04296875,12.342968749999997,22.159728456014356,72.04296875,16.342968749999997,29.341057001795324,76.04296875,20.342968749999997,36.5223855475763
abcdefghi,Helsinki Narrow,12.0,normal,42.5,44.813671875000004,2.3136718750000043,5.443933823529422,48.813671875000004,6.313671875000004,14.855698529411775,52.813671875000004,10.313671875000004,24.26746323529413,55.213671875,12.713671875000003,29.914522058823533,56.813671875000004,14.313671875000004,33.67922794117648,60.813671875000004,18.313671875000004,43.09099264705883,64.81367187500001,22.31367187500001,52.502757352941195,68.81367187500001,26.31367187500001,61.91452205882355
ab,Helsinki Narrow,12.0,normal,11.1,11.492578125,0.392578125,3.536739864864865,11.992578125,0.892578125,8.04124436936937,12.492578125,1.392578125,12.545748873873874,12.792578125,1.6925781250000007,15.248451576576583,12.992578125,1.892578125,17.05025337837838,13.492578125,2.392578125,21.554757882882882,13.992578125,2.892578125,26.05926238738739,14.492578125,3.392578125,30.56376689189189
ab,Helsinki,12.0,normal,13.4,14.7041015625,1.3041015624999996,9.732101212686564,15.2041015625,1.8041015624999996,13.463444496268654,15.7041015625,2.3041015624999996,17.194787779850742,16.0041015625,2.6041015625000004,19.433593750000004,16.2041015625,2.8041015624999996,20.92613106343283,16.7041015625,3.3041015624999996,24.657474347014922,17.2041015625,3.8041015624999996,28.388817630597014,17.7041015625,4.3041015625,32.1201609141791
abcdefghi,Helsinki,12.0,normal,51.7,59.505468750000006,7.805468750000003,15.097618471953583,63.505468750000006,11.805468750000003,22.834562379110256,67.50546875,15.805468750000003,30.57150628626693,69.90546875000001,18.20546875000001,35.21367263056094,71.50546875,19.805468750000003,38.308450193423596,75.50546875,23.805468750000003,46.045394100580275,79.50546875,27.805468750000003,53.78233800773695,83.50546875,31.805468750000003,61.51928191489362
abcdefghi,Arial,12.0,normal,51.6,52.04296875,0.4429687499999986,0.8584665697674391,56.04296875,4.442968749999999,8.610404554263564,60.04296875,8.442968749999999,16.362342538759687,62.44296875,10.842968749999997,21.013505329457356,64.04296875,12.442968749999999,24.11428052325581,68.04296875,16.44296875,31.866218507751938,72.04296875,20.44296875,39.618156492248055,76.04296875,24.44296875,47.370094476744185
ab,Arial,12.0,normal,13.2,13.34765625,0.1476562500000007,1.11860795454546,13.84765625,0.6476562500000007,4.9064867424242475,14.34765625,1.1476562500000007,8.694365530303036,14.64765625,1.4476562500000014,10.967092803030315,14.84765625,1.6476562500000007,12.482244318181825,15.34765625,2.1476562500000007,16.270123106060613,15.84765625,2.6476562500000007,20.0580018939394,16.34765625,3.1476562500000007,23.845880681818187
ab,Comic Sans MS,10.0,normal,11.3,11.123046875,-0.1769531250000007,-1.565956858407086,11.623046875,0.3230468749999993,2.858821902654861,12.123046875,0.8230468749999993,7.283600663716808,12.423046875,1.123046875,9.93846792035398,12.623046875,1.3230468749999993,11.708379424778755,13.123046875,1.8230468749999993,16.133158185840703,13.623046875,2.3230468749999993,20.557936946902647,14.123046875,2.8230468749999993,24.982715707964594
abcdefghi,Comic Sans MS,10.0,normal,46.6,43.369140625,-3.2308593750000014,-6.933174624463523,47.369140625,0.7691406249999986,1.650516362660941,51.369140625,4.769140624999999,10.234207349785404,53.769140625,7.169140624999997,15.384421942060078,55.369140625,8.769140624999999,18.817898336909867,59.369140625,12.769140624999999,27.40158932403433,63.369140625,16.769140625,35.985280311158796,67.369140625,20.769140625,44.56897129828326
abcdefghi,Helsinki Narrow,10.0,normal,35.6,37.3447265625,1.7447265624999986,4.900917310393254,41.3447265625,5.744726562499999,16.13687236657303,45.3447265625,9.744726562499999,27.372827422752806,47.7447265625,12.144726562499997,34.114400456460665,49.3447265625,13.744726562499999,38.60878247893258,53.3447265625,17.7447265625,49.84473753511235,57.3447265625,21.7447265625,61.08069259129213,61.3447265625,25.7447265625,72.3166476474719
ab,Helsinki Narrow,10.0,normal,9.4,9.5771484375,0.17714843749999964,1.884557845744677,10.0771484375,0.6771484374999996,7.20370678191489,10.5771484375,1.1771484374999996,12.522855718085102,10.8771484375,1.4771484375000004,15.714345079787236,11.0771484375,1.6771484374999996,17.842004654255312,11.5771484375,2.1771484374999996,23.161153590425528,12.0771484375,2.6771484374999996,28.48030252659574,12.5771484375,3.1771484374999996,33.79945146276595
ab,Helsinki,10.0,normal,11.3,12.25341796875,0.9534179687499993,8.43732715707964,12.75341796875,1.4534179687499993,12.862105918141587,13.25341796875,1.9534179687499993,17.28688467920353,13.55341796875,2.25341796875,19.941751935840706,13.75341796875,2.4534179687499993,21.71166344026548,14.25341796875,2.9534179687499993,26.136442201327426,14.75341796875,3.4534179687499993,30.561220962389374,15.25341796875,3.9534179687499993,34.985999723451314
abcdefghi,Helsinki,10.0,normal,43.2,49.587890625,6.387890624999997,14.78678385416666,53.587890625,10.387890624999997,24.04604311342592,57.587890625,14.387890624999997,33.305302372685176,59.987890625,16.787890624999996,38.860857928240726,61.587890625,18.387890624999997,42.564561631944436,65.587890625,22.387890624999997,51.823820891203695,69.587890625,26.387890624999997,61.083080150462955,73.587890625,30.387890624999997,70.34233940972221
abcdefghi,Arial,10.0,normal,43.2,43.369140625,0.16914062499999716,0.3915292245370305,47.369140625,4.169140624999997,9.650788483796289,51.369140625,8.169140624999997,18.910047743055546,53.769140625,10.569140624999996,24.4656032986111,55.369140625,12.169140624999997,28.16930700231481,59.369140625,16.169140624999997,37.42856626157406,63.369140625,20.169140624999997,46.68782552083333,67.369140625,24.169140624999997,55.94708478009258
ab,Arial,10.0,normal,11.2,11.123046875,-0.07695312499999929,-0.6870814732142795,11.623046875,0.4230468750000007,3.777204241071435,12.123046875,0.9230468750000007,8.24148995535715,12.423046875,1.2230468750000014,10.920061383928585,12.623046875,1.4230468750000007,12.705775669642863,13.123046875,1.9230468750000007,17.170061383928577,13.623046875,2.4230468750000007,21.634347098214292,14.123046875,2.9230468750000007,26.098632812500007
ab,Arial,8.0,normal,9.2,8.8984375,-0.3015624999999993,-3.277853260869558,9.3984375,0.1984375000000007,2.156929347826095,9.8984375,0.6984375000000007,7.591711956521747,10.1984375,0.9984375000000014,10.852581521739147,10.3984375,1.1984375000000007,13.0264945652174,10.8984375,1.6984375000000007,18.46127717391305,11.3984375,2.1984375000000007,23.896059782608706,11.8984375,2.6984375000000007,29.33084239130436
abcdefghi,Arial,8.0,normal,34.9,34.6953125,-0.20468749999999858,-0.586497134670483,38.6953125,3.7953125000000014,10.874820916905449,42.6953125,7.795312500000001,22.336138968481382,45.0953125,10.1953125,29.212929799426934,46.6953125,11.795312500000001,33.797457020057315,50.6953125,15.795312500000001,45.258775071633245,54.6953125,19.7953125,56.72009312320918,58.6953125,23.7953125,68.18141117478511
abcdefghi,Helsinki,8.0,normal,34.7,39.6703125,4.970312499999999,14.323667146974058,43.6703125,8.970312499999999,25.851044668587893,47.6703125,12.970312499999999,37.37842219020172,50.0703125,15.370312499999997,44.29484870317001,51.6703125,16.9703125,48.905799711815554,55.6703125,20.9703125,60.43317723342938,59.6703125,24.9703125,71.96055475504322,63.6703125,28.9703125,83.48793227665705
ab,Helsinki,8.0,normal,9.2,9.802734375,0.6027343750000007,6.551460597826095,10.302734375,1.1027343750000007,11.986243206521747,10.802734375,1.6027343750000007,17.4210258152174,11.102734375,1.9027343750000014,20.6818953804348,11.302734375,2.1027343750000007,22.855808423913054,11.802734375,2.6027343750000007,28.290591032608702,12.302734375,3.1027343750000007,33.72537364130436,12.802734375,3.6027343750000007,39.160156250000014
ab,Helsinki Narrow,8.0,normal,7.7,7.66171875,-0.03828124999999982,-0.49715909090908855,8.16171875,0.4617187500000002,5.996347402597404,8.66171875,0.9617187500000002,12.489853896103899,8.961718750000001,1.2617187500000009,16.385957792207805,9.16171875,1.4617187500000002,18.98336038961039,9.66171875,1.9617187500000002,25.476866883116884,10.16171875,2.46171875,31.970373376623378,10.66171875,2.96171875,38.46387987012987
abcdefghi,Helsinki Narrow,8.0,normal,28.6,29.875781250000003,1.2757812500000014,4.460773601398606,33.87578125,5.275781250000001,18.44678758741259,37.87578125,9.275781250000001,32.43280157342658,40.27578125,11.67578125,40.82440996503497,41.87578125,13.275781250000001,46.41881555944056,45.87578125,17.27578125,60.404829545454554,49.87578125,21.27578125,74.39084353146853,53.87578125,25.27578125,88.37685751748252
abcdefghi,Comic Sans MS,8.0,normal,37.4,34.6953125,-2.7046874999999986,-7.231784759358286,38.6953125,1.2953125000000014,3.4634024064171163,42.6953125,5.295312500000001,14.158589572192518,45.0953125,7.6953125,20.575701871657756,46.6953125,9.295312500000001,24.85377673796792,50.6953125,13.295312500000001,35.54896390374332,54.6953125,17.2953125,46.24415106951872,58.6953125,21.2953125,56.93933823529412
ab,Comic Sans MS,8.0,normal,9.0,8.8984375,-0.1015625,-1.128472222222222,9.3984375,0.3984375,4.427083333333334,9.8984375,0.8984375,9.98263888888889,10.1984375,1.1984375000000007,13.31597222222223,10.3984375,1.3984375,15.538194444444445,10.8984375,1.8984375,21.09375,11.3984375,2.3984375,26.649305555555557,11.8984375,2.8984375,32.20486111111111
ab,Comic Sans MS,8.0,bold,9.5,8.8984375,-0.6015625,-6.332236842105263,9.3984375,-0.1015625,-1.069078947368421,9.8984375,0.3984375,4.194078947368421,10.1984375,0.6984375000000007,7.351973684210533,10.3984375,0.8984375,9.457236842105262,10.8984375,1.3984375,14.720394736842104,11.3984375,1.8984375,19.983552631578945,11.8984375,2.3984375,25.24671052631579
abcdefghi,Comic Sans MS,8.0,bold,38.0,34.6953125,-3.3046875,-8.696546052631579,38.6953125,0.6953125,1.8297697368421053,42.6953125,4.6953125,12.35608552631579,45.0953125,7.095312499999999,18.671874999999996,46.6953125,8.6953125,22.882401315789476,50.6953125,12.6953125,33.40871710526316,54.6953125,16.6953125,43.93503289473684,58.6953125,20.6953125,54.461348684210535
abcdefghi,Helsinki Narrow,8.0,bold,31.2,29.875781250000003,-1.3242187499999964,-4.244290865384604,33.87578125,2.6757812500000036,8.576221955128217,37.87578125,6.6757812500000036,21.39673477564104,40.27578125,9.075781250000002,29.08904246794873,41.87578125,10.675781250000004,34.21724759615386,45.87578125,14.675781250000004,47.03776041666668,49.87578125,18.675781250000004,59.8582732371795,53.87578125,22.675781250000004,72.67878605769232
ab,Helsinki Narrow,8.0,bold,8.1,7.66171875,-0.4382812499999993,-5.410879629629621,8.16171875,0.06171875000000071,0.7619598765432187,8.66171875,0.5617187500000007,6.934799382716059,8.961718750000001,0.8617187500000014,10.638503086419771,9.16171875,1.0617187500000007,13.107638888888898,9.66171875,1.5617187500000007,19.28047839506174,10.16171875,2.0617187500000007,25.45331790123458,10.66171875,2.5617187500000007,31.62615740740742
ab,Helsinki,8.0,bold,9.6,9.802734375,0.20273437500000036,2.111816406250004,10.302734375,0.7027343750000004,7.3201497395833375,10.802734375,1.2027343750000004,12.528483072916671,11.102734375,1.502734375000001,15.65348307291668,11.302734375,1.7027343750000004,17.736816406250007,11.802734375,2.2027343750000004,22.945149739583336,12.302734375,2.7027343750000004,28.153483072916675,12.802734375,3.2027343750000004,33.36181640625001
abcdefghi,Helsinki,8.0,bold,37.9,39.6703125,1.7703125000000028,4.671009234828503,43.6703125,5.770312500000003,15.225098944591037,47.6703125,9.770312500000003,25.779188654353568,50.0703125,12.170312500000001,32.11164248021109,51.6703125,13.770312500000003,36.333278364116104,55.6703125,17.770312500000003,46.88736807387864,59.6703125,21.770312500000003,57.44145778364117,63.6703125,25.770312500000003,67.9955474934037
abcdefghi,Arial,8.0,bold,37.8,34.6953125,-3.104687499999997,-8.213458994708986,38.6953125,0.8953125000000028,2.368551587301595,42.6953125,4.895312500000003,12.950562169312176,45.0953125,7.295312500000001,19.299768518518523,46.6953125,8.895312500000003,23.53257275132276,50.6953125,12.895312500000003,34.11458333333334,54.6953125,16.895312500000003,44.696593915343925,58.6953125,20.895312500000003,55.27860449735451
ab,Arial,8.0,bold,9.7,8.8984375,-0.8015624999999993,-8.263530927835044,9.3984375,-0.3015624999999993,-3.1088917525773123,9.8984375,0.1984375000000007,2.0457474226804195,10.1984375,0.4984375000000014,5.138530927835067,10.3984375,0.6984375000000007,7.200386597938152,10.8984375,1.1984375000000007,12.355025773195885,11.3984375,1.6984375000000007,17.50966494845362,11.8984375,2.1984375000000007,22.66430412371135
ab,Arial,10.0,bold,11.8,11.123046875,-0.6769531250000007,-5.736890889830514,11.623046875,-0.1769531250000007,-1.499602754237294,12.123046875,0.3230468749999993,2.7376853813559263,12.423046875,0.623046875,5.280058262711864,12.623046875,0.8230468749999993,6.974973516949145,13.123046875,1.3230468749999993,11.212261652542367,13.623046875,1.8230468749999993,15.449549788135586,14.123046875,2.3230468749999993,19.686837923728806
abcdefghi,Arial,10.0,bold,47.1,43.369140625,-3.7308593750000014,-7.921145169851383,47.369140625,0.2691406249999986,0.5714238322717591,51.369140625,4.269140624999999,9.063992834394902,53.769140625,6.669140624999997,14.159534235668783,55.369140625,8.269140624999999,17.556561836518043,59.369140625,12.269140624999999,26.049130838641183,63.369140625,16.269140625,34.54169984076433,67.369140625,20.269140625,43.03426884288747
abcdefghi,Helsinki,10.0,bold,47.1,49.587890625,2.4878906249999986,5.2821457006369394,53.587890625,6.487890624999999,13.774714702760082,57.587890625,10.487890624999999,22.267283704883223,59.987890625,12.887890624999997,27.362825106157107,61.587890625,14.487890624999999,30.759852707006363,65.587890625,18.487890625,39.25242170912951,69.587890625,22.487890625,47.74499071125265,73.587890625,26.487890625,56.237559713375795
ab,Helsinki,10.0,bold,11.8,12.25341796875,0.4534179687499993,3.8425251588982987,12.75341796875,0.9534179687499993,8.079813294491519,13.25341796875,1.4534179687499993,12.317101430084739,13.55341796875,1.75341796875,14.859474311440676,13.75341796875,1.9534179687499993,16.55438956567796,14.25341796875,2.4534179687499993,20.79167770127118,14.75341796875,2.9534179687499993,25.028965836864398,15.25341796875,3.4534179687499993,29.26625397245762
ab,Helsinki Narrow,10.0,bold,9.9,9.5771484375,-0.32285156250000036,-3.261126893939397,10.0771484375,0.17714843749999964,1.789378156565653,10.5771484375,0.6771484374999996,6.839883207070703,10.8771484375,0.9771484375000004,9.87018623737374,11.0771484375,1.1771484374999996,11.890388257575754,11.5771484375,1.6771484374999996,16.940893308080803,12.0771484375,2.1771484374999996,21.991398358585855,12.5771484375,2.6771484374999996,27.041903409090907
abcdefghi,Helsinki Narrow,10.0,bold,38.8,37.3447265625,-1.4552734374999972,-3.750704735824735,41.3447265625,2.544726562500003,6.558573614690729,45.3447265625,6.544726562500003,16.867851965206192,47.7447265625,8.944726562500001,23.05341897551547,49.3447265625,10.544726562500003,27.17713031572166,53.3447265625,14.544726562500003,37.486408666237125,57.3447265625,18.544726562500003,47.79568701675259,61.3447265625,22.544726562500003,58.10496536726806
abcdefghi,Comic Sans MS,10.0,bold,47.2,43.369140625,-3.830859375000003,-8.116227489406786,47.369140625,0.16914062499999716,0.358348781779655,51.369140625,4.169140624999997,8.832925052966095,53.769140625,6.569140624999996,13.917670815677956,55.369140625,8.169140624999997,17.307501324152536,59.369140625,12.169140624999997,25.782077595338976,63.369140625,16.169140624999997,34.25665386652542,67.369140625,20.169140624999997,42.731230137711854
ab,Comic Sans MS,10.0,bold,11.7,11.123046875,-0.5769531249999993,-4.931223290598285,11.623046875,-0.07695312499999929,-0.657719017094011,12.123046875,0.4230468750000007,3.615785256410263,12.423046875,0.7230468750000014,6.179887820512834,12.623046875,0.9230468750000007,7.889289529914537,13.123046875,1.4230468750000007,12.16279380341881,13.623046875,1.9230468750000007,16.436298076923084,14.123046875,2.4230468750000007,20.70980235042736
ab,Arial,12.0,bold,13.9,13.34765625,-0.5523437500000004,-3.9736960431654698,13.84765625,-0.052343750000000355,-0.3765737410071968,14.34765625,0.44765624999999964,3.2205485611510767,14.64765625,0.7476562500000004,5.378821942446046,14.84765625,0.9476562499999996,6.81767086330935,15.34765625,1.4476562499999996,10.414793165467623,15.84765625,1.9476562499999996,14.011915467625895,16.34765625,2.4476562499999996,17.60903776978417
abcdefghi,Arial,12.0,bold,56.3,52.04296875,-4.257031249999997,-7.561334369449374,56.04296875,-0.25703124999999716,-0.4565386323268156,60.04296875,3.742968750000003,6.648257104795742,62.44296875,6.142968750000001,10.911134547069274,64.04296875,7.742968750000003,13.7530528419183,68.04296875,11.742968750000003,20.85784857904086,72.04296875,15.742968750000003,27.962644316163416,76.04296875,19.742968750000003,35.06744005328598
abcdefghi,Helsinki,12.0,bold,56.3,59.505468750000006,3.2054687500000085,5.693550177619909,63.505468750000006,7.2054687500000085,12.798345914742468,67.50546875,11.205468750000009,19.903141651865024,69.90546875000001,13.605468750000014,24.16601909413857,71.50546875,15.205468750000009,27.007937388987585,75.50546875,19.20546875000001,34.11273312611014,79.50546875,23.20546875000001,41.2175288632327,83.50546875,27.20546875000001,48.32232460035526
ab,Helsinki,12.0,bold,13.9,14.7041015625,0.8041015624999996,5.784903327338127,15.2041015625,1.3041015624999996,9.3820256294964,15.7041015625,1.8041015624999996,12.979147931654673,16.0041015625,2.1041015625000004,15.137421312949643,16.2041015625,2.3041015624999996,16.576270233812945,16.7041015625,2.8041015624999996,20.17339253597122,17.2041015625,3.3041015624999996,23.770514838129493,17.7041015625,3.8041015624999996,27.367637140287766
ab,Helsinki Narrow,12.0,bold,11.7,11.492578125,-0.20742187499999964,-1.7728365384615357,11.992578125,0.29257812500000036,2.500667735042738,12.492578125,0.7925781250000004,6.774172008547012,12.792578125,1.092578125000001,9.338274572649583,12.992578125,1.2925781250000004,11.047676282051286,13.492578125,1.7925781250000004,15.32118055555556,13.992578125,2.2925781250000004,19.594684829059833,14.492578125,2.7925781250000004,23.86818910256411
abcdefghi,Helsinki Narrow,12.0,bold,46.3,44.813671875000004,-1.486328124999993,-3.210211933045341,48.813671875000004,2.513671875000007,5.429096922246236,52.813671875000004,6.513671875000007,14.068405777537812,55.213671875,8.913671875000006,19.251991090712757,56.813671875000004,10.513671875000007,22.70771463282939,60.813671875000004,14.513671875000007,31.347023488120968,64.81367187500001,18.513671875000014,39.98633234341256,68.81367187500001,22.513671875000014,48.62564119870414
abcdefghi,Comic Sans MS,12.0,bold,56.6,52.04296875,-4.557031250000001,-8.051291961130744,56.04296875,-0.5570312500000014,-0.9841541519434653,60.04296875,3.4429687499999986,6.082983657243814,62.44296875,5.842968749999997,10.323266342756177,64.04296875,7.442968749999999,13.150121466431091,68.04296875,11.442968749999999,20.21725927561837,72.04296875,15.442968749999999,27.28439708480565,76.04296875,19.44296875,34.35153489399293
ab,Comic Sans MS,12.0,bold,13.8,13.34765625,-0.4523437500000007,-3.2778532608695703,13.84765625,0.04765624999999929,0.3453351449275311,14.34765625,0.5476562499999993,3.968523550724632,14.64765625,0.84765625,6.1424365942028984,14.84765625,1.0476562499999993,7.591711956521734,15.34765625,1.5476562499999993,11.214900362318835,15.84765625,2.0476562499999993,14.838088768115936,16.34765625,2.5476562499999993,18.46127717391304
ab,Comic Sans MS,45.7,bold,50.3,50.83232498168945,0.532324981689456,1.058300162404485,51.33232498168945,1.032324981689456,2.0523359476927556,51.83232498168945,1.532324981689456,3.046371732981026,52.13232498168945,1.8323249816894531,3.6427932041539823,52.33232498168945,2.032324981689456,4.040407518269296,52.83232498168945,2.532324981689456,5.034443303557567,53.33232498168945,3.032324981689456,6.028479088845837,53.83232498168945,3.532324981689456,7.0225148741341075
abcdefghi,Comic Sans MS,45.7,bold,212.8,198.19699096679688,-14.603009033203136,-6.862316275001473,202.19699096679688,-10.603009033203136,-4.982617026881172,206.19699096679688,-6.603009033203136,-3.1029177787608724,208.59699096679688,-4.203009033203131,-1.9750982298886892,210.19699096679688,-2.6030090332031364,-1.2232185306405714,214.19699096679688,1.3969909667968636,0.6564807174797291,218.19699096679688,5.396990966796864,2.5361799656000295,222.19699096679688,9.396990966796864,4.415879213720331
abcdefghi,Helsinki Narrow,45.7,bold,174.0,170.6654067993164,-3.3345932006835994,-1.9164328739560916,174.6654067993164,0.6654067993164006,0.38241770075655207,178.6654067993164,4.665406799316401,2.6812682754691957,181.0654067993164,7.065406799316406,4.060578620296785,182.6654067993164,8.6654067993164,4.98011885018184,186.6654067993164,12.6654067993164,7.278969424894482,190.6654067993164,16.6654067993164,9.577819999607126,194.6654067993164,20.6654067993164,11.87667057431977
ab,Helsinki Narrow,45.7,bold,41.8,43.76756916046143,1.96756916046143,4.7071032546924165,44.26756916046143,2.46756916046143,5.9032755034962445,44.76756916046143,2.96756916046143,7.0994477523000725,45.067569160461424,3.267569160461427,7.817151101582362,45.26756916046143,3.46756916046143,8.2956200011039,45.76756916046143,3.96756916046143,9.491792249907729,46.26756916046143,4.46756916046143,10.687964498711555,46.76756916046143,4.96756916046143,11.884136747515385
ab,Helsinki,45.7,bold,50.8,55.998120117187504,5.198120117187507,10.23251991572344,56.498120117187504,5.698120117187507,11.216771884227377,56.998120117187504,6.198120117187507,12.201023852731314,57.2981201171875,6.498120117187504,12.791575033833672,57.498120117187504,6.698120117187507,13.185275821235251,57.998120117187504,7.198120117187507,14.169527789739188,58.498120117187504,7.698120117187507,15.153779758243125,58.998120117187504,8.198120117187507,16.138031726747062
abcdefghi,Helsinki,45.7,bold,211.9,226.6166633605957,14.716663360595703,6.945098329681786,230.6166633605957,18.716663360595703,8.832781198959747,234.6166633605957,22.716663360595703,10.720464068237707,237.01666336059571,25.11666336059571,11.853073789804487,238.6166633605957,26.716663360595703,12.608146937515668,242.6166633605957,30.716663360595703,14.495829806793632,246.6166633605957,34.7166633605957,16.38351267607159,250.6166633605957,38.7166633605957,18.271195545349553
abcdefghi,Arial,45.7,bold,211.8,198.19699096679688,-13.603009033203136,-6.422572725780517,202.19699096679688,-9.603009033203136,-4.5339985992460505,206.19699096679688,-5.603009033203136,-2.6454244727115843,208.59699096679688,-3.2030090332031307,-1.512279996790902,210.19699096679688,-1.6030090332031364,-0.7568503461771182,214.19699096679688,2.3969909667968636,1.1317237803573483,218.19699096679688,6.396990966796864,3.0202979068918148,222.19699096679688,10.396990966796864,4.908872033426281
ab,Arial,45.7,bold,50.9,50.83232498168945,-0.06767501831054545,-0.13295681396963743,51.33232498168945,0.43232498168945455,0.8493614571502054,51.83232498168945,0.9323249816894545,1.8316797282700483,52.13232498168945,1.2323249816894517,2.4210706909419484,52.33232498168945,1.4323249816894545,2.813997999389891,52.83232498168945,1.9323249816894545,3.796316270509734,53.33232498168945,2.4323249816894545,4.778634541629577,53.83232498168945,2.9323249816894545,5.760952812749419
